prime_type,rating,influenced,self_exclusion_1,complete_data,experiment,party,unique_id
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,0,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,0,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,0,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,0,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,0,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,0,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_840036172
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,1,1,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,1,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,1,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,1,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Positive,0,0,"Yes, use my data",TRUE,2,NA,2_305914201
Negative,0,1,"Yes, use my data",TRUE,2,NA,2_305914201
